number,title,created_at,closed_at,state,comments,labels,body
2823,431 Request Headers Too Large ONLY LOCALLY,2020-03-15 17:26:49+00:00,2020-08-19 00:26:18+00:00,closed,8,[],"I have a deployed application and I am experiencing an issue with my contact form. This is a React.js app with a node, express and mongoDB backend. It is deployed on Heroku.

On the deployed version everything works great. When a user enters their information into the contact form it runs ```API.saveLead()``` which runs a ```axios.post()``` hits the ```contact/lead``` route. The data is saved to the database. Then ```API.sendMail()``` is called which runs a ```axios.post()``` to the ```contact"
2822,Automatic JSON stringifycation replacer parameter,2020-03-13 13:26:47+00:00,2020-03-17 12:36:43+00:00,closed,2,[],"**Describe the issue**
I'd like to have every key of my objects in the data i send to my backend, but `JSON.stringify` removes the properties with `undefined` value.
`JSON.stringify` has a second parameter `replacer` which allows the altering of the data before stringyfication.
I see in your docs that there's a `paramsSerializer` but not a `dataSerializer` or `jsonStringifyReplacer`  or similar.
So I ended up calling `JSON.parse` on a `JSON.stringify` with my data and the replacer function."
2821,Wrong version for a dependency,2020-03-13 10:09:03+00:00,2020-03-13 11:32:08+00:00,closed,2,[],"Your package.json on github requires the follow-redirects: ^1.10.0 library, whereas the package.json in the npm bundle (https://registry.npmjs.org/axios/-/axios-0.19.2.tgz) refers to the older 1.5.10 version of follow-redirects.
Can you fix this depencency issue since the latest version of follow-redirects has a better redirect management, pls?

Please, don't close the issue if you don't fix the problem. It makes no sense to close an issue without actually doing something to fix it."
2820,Different final header between two versions,2020-03-13 06:45:07+00:00,2020-06-08 18:52:47+00:00,closed,0,[],"**Describe the bug**
I have different result header request in 2 versions 18.1 and 19.2
This is not in changelog


**To Reproduce**
Create axios object and made any request
```js
import ax from 'axios';
const axios = ax.create({
  headers: {
    LOCALE: ['ru'],
  },
});
```

**Expected behavior**
Same result header

**Environment:**
 - Axios Version [e.g. 0.18.0]
 - OS: Linux Mint
 - Browser: Chrome
 - Browser Version 80.0.3987.132 
 - Additional Library Versions Vue 2.6."
2819,"Param with value of null is replaced with ""{}""",2020-03-13 02:13:21+00:00,2020-06-08 18:52:46+00:00,closed,0,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2818,Wrong version of follow-redirects used,2020-03-12 17:52:21+00:00,2021-01-31 06:43:02+00:00,closed,3,[],"Your package.json on github requires the follow-redirects: ^1.10.0 library, whereas the package.json in the npm bundle (https://registry.npmjs.org/axios/-/axios-0.19.2.tgz) refers to the older 1.5.10 version of follow-redirects.
Can you fix this depencency issue since the latest version of follow-redirects has a better redirect management, pls?"
2817,Axios calls between docker containers,2020-03-12 17:05:00+00:00,2020-03-13 02:23:40+00:00,closed,1,[],"I'm having issues with docker and axios, my docker containers are:
wordpress and nginx reverse proxy, and a express.js app,

but when axios is trying to call /wp-json from the wordpress or nginx container it get's ECONNREFUSED and resolves 127.0.0.1 instead of the container IP

**The error**
```javascript
{
  Error: connect ECONNREFUSED 127.0.0.1:443
  at TCPConnectWrap.afterConnect[as oncomplete](net.js: 1107: 14)
  errno: 'ECONNREFUSED',
  code: 'ECONNREFUSED',
  syscall: 'connect'"
2816,How can I change an adapter based on url and http method,2020-03-12 11:48:24+00:00,2020-03-12 12:51:40+00:00,closed,1,[],"What I want to achieve is mock only some of the REST apis.

I want to change the adapter based on url and http method ('get', 'post' etc).

Is it possible?"
2815,CSRF token from header.,2020-03-11 15:37:18+00:00,2020-03-17 17:12:23+00:00,closed,1,[],"I am working on a vue project with a spring boot backend. Axios `get` requests to the server work fine and I get response with the csrf token in the header. 
From the chrome devtools, I can see the token in the get response header.
![image](https://user-images.githubusercontent.com/1474415/76432143-f0826180-6388-11ea-8a4d-d6beeadd137d.png)

I now want axios to read this and automatically attach this token in subsequent post requests.

I followed the documentation and in my `main.js` file ,"
2814,I need HELP with this issue. I am getting error 400 when i console logged data,2020-03-11 01:00:32+00:00,2020-03-11 15:00:43+00:00,closed,2,[],"

constructor (props){
        super(props);

        this.state ={
            coords:{
                latitude: 0,
                longitude: 0
            },
            
        }
    }

    
    componentDidMount(){
    //Device Location Here
    try{
        if(navigator.geolocation){
            navigator.geolocation.getCurrentPosition(position => {
                let newCoords = {
                   latitude: position.coords.latitude,
                   longitude:"
2813,JSON Post with arrays,2020-03-10 23:46:24+00:00,2020-03-11 14:59:08+00:00,closed,1,[],"When sending a POST with data that includes an array, it's being convert to an object.
Eg:
axios.post('/endpoint', {names: ['a', 'b', 'c']}, {
    headers: {'Content-Type': 'application/json'}
})

It's sending {names: {0: 'a', 1: 'b', 2: 'c'}} instead of {names: ['a', 'b', 'c']}.

What should i do?"
2811,Redirection failure is not properly handled,2020-03-10 15:53:34+00:00,2021-05-16 14:45:42+00:00,closed,2,[],"**Describe the bug**
Current version `0.19.2` has a bug that can't be easily workaround.
The bug comes from `follow-redirects@1.5.10` dependency. It's fixed in the latest version of `follow-redirects` (https://github.com/follow-redirects/follow-redirects/commit/137c8cf467c52c0583502bb611aab7e65704a929) and the master branch is using it (https://github.com/axios/axios/commit/56b72bbd2c2924ff6d89a7004282142d86ead8fa) ~~so you just need to release a new version~~.

~~Please release a new versio"
2810,Download a file with support for pause and resume,2020-03-09 10:34:07+00:00,2022-06-12 14:39:35+00:00,closed,2,[],"Hello. I'm working on an Electron project and i need to fully support **downloading a file** with **progress, pause and resume**.

The progress part i got covered, but i **can't find anything about pause / resume**.
Thanks in advance.

```
const Fs = require('fs')
const Path = require('path')
const Axios = require('axios')

let startTime, endTime;

function start() {
    startTime = new Date();
};
function end() {
    endTime = new Date();
    var timeDiff = (endTime - startTime"
2809,Axios Using Stale Authorization Header,2020-03-09 00:28:59+00:00,2020-03-09 00:50:38+00:00,closed,1,[],"**Describe the issue**
I set the `Authorization` header manually before making a GET request using Axios. However, the `Authorization` header value in the network request (seen via Chrome Dev Tools) is something different. It is always some stale old value which never changes. Incognito mode works as expected. But, clearing cookies, cache, and local storage in normal Chrome does not solve the problem. Restarting Chrome does not solve the problem. It is like the `Authorization` header is hardcod"
2808,More flexible ways to customize adapters,2020-03-07 11:27:53+00:00,2022-06-12 14:39:19+00:00,closed,14,[],"**Is your feature request related to a problem? Please describe.**

Users may want to set different options for native `http` module, or do something with the request object. axios only supports some of them, but doesn't want to add more and more options. For example,

- #974, to set `req.setNoDelay` for http adapter
- #3498, to set `request.open(...., synchronous)` for xhr adapter
- #3422, to set `req.on('socket', cb)`
- #2233, to set `options.localAddress`
- #2498, to set `options.chec"
2804,Axios missing headers when adding custom header,2020-03-06 08:35:12+00:00,2020-03-09 10:29:29+00:00,closed,5,[],"Hello!
I'm trying to add a custom header in axios using an interceptor, but when I do, requests are missing other headers. This is how I add the header:

```js
const { API_IP, API_PORT } = process.env;
const user = LocalStorage.getItem(""ASN_user"");
const token = user ? user.token : undefined;

const api= axios.create({
  baseURL: `http://${API_IP}:${API_PORT}/`
});

api.interceptors.request.use(
  function(config) {
    config.headers.Authorization = `Bearer ${token}`
    return c"
2803,axios.get  error on laravel 6 / vue js project,2020-03-06 01:23:05+00:00,2020-03-06 11:05:40+00:00,closed,2,[],"Hi there, I am developing a project using vue js / laravel 6.  The problem is, when try to use api, it is trying to get from root directory on ubuntu server. On our server has multiple projects in one ip address, so it is like http://ip_address/project1, http://ip_address/project2  etc.  The api working on local server fine, when upload to ubuntu server, it is requesting  http://ip_address/api/users, it should request http://ip_address/project1/public/api/users.  I tried to set default base url "
2802,Error: Request failed with status code 502,2020-03-05 16:00:16+00:00,2020-03-06 05:16:41+00:00,closed,2,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2799,Non-standard environment `pathname` is undefined,2020-03-05 09:31:51+00:00,2020-05-12 03:25:23+00:00,closed,0,[],"**Describe the bug**
When I use Axios with an adapter in Wechat Devtools. Error `Cannot read property 'charAt' of undefined` caused by code `urlParsingNode.pathname.charAt(0)` in file `lib/helpers/isURLSameOrigin.js`.
Because Wechat Devtools is a Non-standard browser, `pathname` not exist in  `document.createElement('a')`.

**Maybe it is not a BUG, But every time I add new dependencies must modify the source file. it is very inconvenient**

**To Reproduce**
Code snippet to reproduce, idea"
2796,Axios always time out on AWS Lambda for a particular API,2020-03-04 04:17:39+00:00,2020-03-05 06:05:38+00:00,closed,5,[],"**Describe the issue**
I'm not really sure if this is an Axios issue or not. The following code runs successfully on my local development machine but always time out whenever I run it from the cloud (e.g. AWS Lambda). Same thing happens when I run on repl.it.

I can confirm that AWS Lambda has internet access and it works for any other API but this:

https://www.target.com.au/ws-api/v1/target/products/search?category=W95362

**Example Code**
https://repl.it/repls/AdeptFluidSpreadsheet
"
2794,KaiOS support,2020-03-03 13:38:59+00:00,2020-03-03 15:13:58+00:00,closed,1,[],"**Is your feature request related to a problem? Please describe.**
For allowing cross-origin requests from an app for [KaiOS](https://www.kaiostech.com/) non-standard XMLHttpRequest parameters need be set on XMLHttpRequest object.
Parameters: 
- XMLHttpRequest.mozAnon
- XMLHttpRequest.mozSystem
There isn't any way to set these parameters via config object in the XMLHttpRequest object.

**Describe the solution you'd like**
Please provide a way to set these properties on the Request object"
2793,Handle iOS error while sending a get request with body!,2020-03-03 09:49:09+00:00,2021-05-16 14:40:16+00:00,closed,1,[],"**Describe the bug**
As it's written [here (iOS 13 Release Notes)](https://developer.apple.com/documentation/ios_ipados_release_notes/ios_13_release_notes) :
**All URLSessionTask instances with a GET HTTP method that contain a body now produce the error NSURLErrorDataLengthExceedsMaximum. (46025234)**

It made me crazy until I could finally find out what's happening!

**To Reproduce**
I want to send a pr to run a message or a flag while user is trying to send a get request with body on iO"
2792,blank pdf is downloaded,2020-03-03 06:24:36+00:00,2020-03-03 15:11:58+00:00,closed,1,[],"If I am directly calling a third perty api( looker api) from postman I am getting the pdf as download with data.
But When I am calling through my api consuming looker api it is downloading only blank pdf.
But I can see the binary data in my response.

PFB code I am using.

export async function downloadPDF(
req: express.Request,
res: express.Response
): Promise {
const response = await createPdf(TaskID, lookerToken.access_token);
res.set({ 'Content-Type': 'application/pdf', 'Access-Co"
2791,responseType=text but json is parsed,2020-03-02 08:54:31+00:00,2021-05-16 09:39:47+00:00,closed,12,[],"**Describe the bug**

I want to get a response as string even if that comes as application/json. Parsing the response to an object is not required and not desired as the only thing I have to do with it is rewrite some urls and I am not sure of the content type the server will use.

**To Reproduce**

Server:
```js
const http = require(""http"");
const server = http.createServer((req, res) => {
    res.writeHead(200, {""Content-Type"": ""application/json""});
    res.end(""{\""doNotParse\"": 1}"""
2790,"Clarification on ""only the value is sent, not the key"" (data syntax alternative)",2020-03-01 19:19:40+00:00,2021-05-03 00:03:00+00:00,closed,0,[],"<!-- Click ""Preview"" for a more readable version --

If you found an area that needs clarification, feel free to open a PR or list the section/content that could be improved below

⚠️👆 Feel free to refer to these instructions before submitting the issue 👆⚠️
-->

**Section/Content To Improve**
https://github.com/axios/axios#request-config
```javascript
  // syntax alternative to send data into the body
  // method post
  // only the value is sent, not the key
  data: 'Country=Brasil&"
2789,Request from email user returning null,2020-03-01 02:59:34+00:00,2020-03-03 15:09:31+00:00,closed,1,[],"**Description**
Hi, the emails request on axios api are returning null, anyone else are getting this same problem?

**To Reproduce**
```js
console.log(reponse.data.email) // null
```

**Expected behavior**
the expected response was a string with the email, but it is returning null

**Additional context/Screenshots**

The user profile info:
![image](https://user-images.githubusercontent.com/39351781/75618570-2df81b00-5b4f-11ea-854d-436e56c966f9.png)

The api response from the same"
2788,"When upload files, headers ""Content-Type"",  boundary, can't set xxx.",2020-02-29 09:39:14+00:00,2020-03-29 06:12:37+00:00,closed,1,[],"```
Content-Type: multipart/form-data; boundary=----`WebKitFormBoundaryGSLkrQR7ECGdZXis`
```

I want to set '----abcdefg', but can not set.
```
axios.post(url, formData, {
  headers: {
   'Content-Type': multipart/form-data; boundary=----abcdefg'
}
})
```

why can't set boundary value?"
2786,blob and arraybuffer lead to different data,2020-02-28 16:17:09+00:00,2020-04-19 09:34:54+00:00,closed,2,[],"**Describe the bug**
I'm trying to download a zip file with axios. Depending on whether I specify `blob` or `arraybuffer` as `responseType`, the returned data is different.

A `blob` is automatically converted to a string. With a given encoding, this can be converted to a Buffer. Using the `crypto` module from node.js I've looked at the md5 hashes of both the original blob and the decoded buffer. When the string is converted to a buffer with encoding `utf8`, the hashes are identical.
I assum"
2785,Config is changed after request interceptor is run,2020-02-28 12:47:29+00:00,2021-10-22 12:02:30+00:00,closed,1,[],"**Describe the issue**
I'm trying to write a request interceptor in a library to automatically add shared secret HMAC signing.

I was expecting to be able to see the request, just before it's made, with all transformations already completed on it, for example, `config.headers` would be an object with the exact headers which will be sent.

However, there are further modifications to the config after the interceptors have finished - https://github.com/axios/axios/blob/ac777b13b0c790f3c36d9430"
2783,Unexpected memory usage,2020-02-27 13:26:38+00:00,2020-07-23 06:56:42+00:00,closed,9,[],"**Describe the bug**

I observe a potential memory leak while posting data from a stream using Axios.

**To Reproduce**

Having a fake server (`nc -kl localhost 5000`), let's profile this simple script:
```shell
mprof run -C -T1 timeout 60 node test_axios.js < /dev/urandom
```
```js
// test_axios.js
const axios = require(""axios"");
const followRedirects = require(""follow-redirects"");
followRedirects.maxBodyLength = Number.MAX_SAFE_INTEGER;
axios.post(""http://localhost:5000"", proces"
2782,iterate though result data objects and child,2020-02-26 08:49:12+00:00,2020-02-26 14:59:31+00:00,closed,1,[],"Hi;

I'm using react axios to get results from url

results look like :

question is how do i loop through result data and display key and value of ""Midnight"" in my react ?


HTTP/1.1 200 OK
{
   ""code"": 200,
   ""status"": ""OK"",
   ""data"": [{
       ""timings"": {
           ""Fa"": ""03:57"",
           ""Su"": ""05:46"",
           ""D"": ""12:59"",
           ""Asr"": ""16:55"",
           ""Sun"": ""20:12"",
           ""Ma"": ""20:12"",
           ""Is"": ""22:02"",
           ""Ims"": ""03:47"",
     "
2780,Support async interceptors,2020-02-25 23:45:30+00:00,2020-02-26 18:51:32+00:00,closed,2,[],"**Is your feature request related to a problem? Please describe.**
Interceptors do not support async functions currently (axios proceeds immediately with the request when the async interceptor function returns its promise).

**Describe the solution you'd like**
Axios could support async interceptor functions. `InterceptorManager.prototype.forEach` would need to be made async and any consumers of this function would need to be adjusted appropriately to await the returned promise.

**Describ"
2779,Posting using an instance ignores setting method with config,2020-02-25 22:56:47+00:00,2020-02-26 15:50:25+00:00,closed,4,[],"**Describe the bug**
When creating an instance with `const a = axios.create(configObject)`, axios ignores the method param. This occurs when setting with the _configObject_ and when making a call with the returned instance, a({ method: 'post' });

**To Reproduce**

```js
const Axios = require('axios');

const axios = Axios.create({ headers: { 'Private-Token': 'abc123' } });

axios({ method: 'post', url: 'https://google.com', data: { foo: 'bar' } })
  .then(r => console.log(r.request.m"
2777,Update ' sign to ` in proxy spec,2020-02-25 09:01:58+00:00,2020-02-25 15:05:52+00:00,closed,0,[],"**Section/Content To Improve**
Link: https://github.com/axios/axios#request-config  
```
// 'proxy' defines the hostname and port of the proxy server.
```
The ' sign should be `
```
// `proxy` defines the hostname and port of the proxy server.
```

**Suggested Improvement**
Just update ' sign to `

**Relevant File(s)**: 
- README.md"
2776,Allow cross origin access error,2020-02-25 07:31:32+00:00,2020-02-26 04:42:30+00:00,closed,1,[],"Hi, I'm am working on integrating a vuejs template in spring boot admin, and I was successful in integrating the same. As per the project requirement, I was required to make a GET request to a specific URL which is in the same service ( http://localhost:8080/... ). However, the url of the service varies as per the environment it is running on. But, when the GET call is requested through axios along with the headers for CORS ( Allow Cross Origin... ), I'm getting an error specifying Allow cross o"
2775,"Transport-level errors not reported when responseType is ""stream""",2020-02-24 21:22:10+00:00,2021-10-22 12:01:16+00:00,closed,2,[],"**Describe the bug**
When using `responseType: ""stream""`, transport-level errors such as ""connection reset"" are not reported as errors on the source stream.

**To Reproduce**
This is a difficult problem to reproduce. For my tests, I put a large (10GB) file on a local nginx server and added the iptables rule `-i lo -p tcp --dport 80 -j REJECT --reject-with tcp-reset` after the request was issued.

A simple GET request request with `responseType: ""stream""` will demonstrate this behavior when"
2774,value for title cannot be cast from readablenativemap to string,2020-02-24 17:19:42+00:00,2020-02-25 01:48:33+00:00,closed,0,[],"- ""rn-fetch-blob"": ""^0.10.15"",
- ""react"": ""16.8.3"",
- ""react-native"": ""^0.59.10"",

```js
 axios({
            method: 'get',
            url: row.linkDownload,
        }).then((res) => {

        }).catch((e) => {
            console.log(e)
        });
```
If I use fetch also I will get the same error
```js

    fetch('GET', linkDownload ).then((res) => {
            console.log(res)
        }).catch((e) => {
            console.log(e)
        });
```
I'm getting this erro"
2772,Why axios sends POST data to redirected GET request,2020-02-23 20:42:08+00:00,2020-09-07 00:06:54+00:00,closed,4,[],"I send a POST request and get redirected to GET. 
And when this happens, the axios sends data from the POST request to GET in data, which is why I getting the error 413 (too big data).

How can one do this to avoid?


P.S Redirect is 302

```javascript
let config = {
  url: loginURL,
  jar: this._authjar,
  data: { email: login,  pass},
  httpsAgent: this._agent,
  method: ""POST"",
  cache: false
}

return axios(config).catch(e => console.log(e.message))
```

Firstly, sending"
2771,Using Axios as an Alternative to request in nodejs,2020-02-23 10:06:44+00:00,2020-02-28 02:48:50+00:00,closed,1,[],"I am building a flutter application that requires oauth 1 authorization for one of the third party services I am using. Because flutter oauth 1 package is restricted I decided to use the oauth 1 package that npm provides. This is the code that is used to access the user generated access token from the site.

I previously used request to make a call to the api endpoint first, to access the token and secondly to use the token recieved to make another call to a different resource endpoint

How "
2770,"use interceptors.response,it change my data value from string to int 0",2020-02-22 07:08:29+00:00,2020-02-22 08:41:54+00:00,closed,1,[],"![image](https://user-images.githubusercontent.com/49404984/75088167-a32e8380-5584-11ea-82a0-3dcc536fc4a6.png)

this time i do not use a respones interceptors,so i got the data value right as a string;
![image](https://user-images.githubusercontent.com/49404984/75088191-f43e7780-5584-11ea-88ad-69b26a30b8c0.png)

this time i use respones interceptors,so i got this,what happened i don't know and also i googled but find no relative stuff for me to solve my proplem

"
2768,upgrading from 0.19.0 to 0.19.1 breaks test suite because of cors,2020-02-19 14:08:34+00:00,2020-02-22 08:40:08+00:00,closed,1,[],"**Describe the bug**
When upgrading from 0.19.0 to 0.19.1, our test suite breaks because `nock` receives the cors OPTIONS call, which it did not receive before and did not expect. This is a breaking change, and I wouldn't expect the OPTIONS call to be made during tests.

Here's the error stack :
```sh
Error: Error: Nock: No match for request {
        ""method"": ""OPTIONS"",
        ""url"": ""http://some_url.org/"",
        ""headers"": {
          ""origin"": ""http://localhost"",
          ""acce"
2767,"TLS 1.2 only, disable TLS 1.0",2020-02-19 11:58:54+00:00,2020-08-31 09:53:59+00:00,closed,6,[],"I am wondering if there is a way of forcing Axios requests to only use outbound TLS 1.2 protocol. Due security issues with TLS Protocol version 1.0 and version 1.1.

If someone could point me in the the right direction."
2766,Error: Network Error,2020-02-19 10:41:58+00:00,2020-09-07 00:06:55+00:00,closed,5,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2765,"Hi, I'm trying to get cookie from a response",2020-02-19 10:40:04+00:00,2020-02-22 08:37:11+00:00,closed,1,[],"I'm trying to find a way to get cookie from response after I post to a url

![Image](https://i.imgur.com/NK0FeCw.png)

What I need is  ""ksession"" which I got in postman, please look at 'cookies' section in response
Thanks!"
2764,How to change JSON.stringify for undefined values ?,2020-02-19 07:50:24+00:00,2020-02-19 08:48:43+00:00,closed,2,[],"When I send date by axios, they converted by JSON.stringify to string ?
How to set this function ?
Like this ?
```
JSON.stringify(
  obj,
  function(k, v) { return v === undefined ? null : v; }
);
```"
2762,"Can't request with cors, and why axios is different from native fetch().",2020-02-18 07:32:25+00:00,2020-02-22 08:31:54+00:00,closed,1,[],"<!-- Click ""Preview"" for a more readable version --

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use [Stack Overflow](https://stackoverflow.com/questions/tagged/axios) or [o"
2757,Error: Request failed with status code 500 in live server,2020-02-17 13:45:27+00:00,2020-02-17 14:16:59+00:00,closed,1,[],"My website live link http://themepack.net/aaa/vuenote/notewithdb-search.php and code is here- https://github.com/mofizul21/vuenote

The website is working fine in localhost, but not in live server. How to I can solve the error?"
2755,createError.js:16 Uncaught (in promise) Error: Network Error     at createError (createError.js:16)     at XMLHttpRequest.handleError (xhr.js:69),2020-02-17 13:27:26+00:00,2020-02-19 07:01:02+00:00,closed,12,[],"Hello, when i use axios get somedata from api , ERROR occurs and i cannot fix it , plz help .
createError.js:16 Uncaught (in promise) Error: Network Error
    at createError (createError.js:16)
    at XMLHttpRequest.handleError (xhr.js:69)

with chrome debug can get data from api with crud method, but with axios in vue caught error;
"
2754,Readme.me Interceptor config,2020-02-17 13:06:36+00:00,2021-02-06 12:38:00+00:00,closed,1,[],"<!-- Click ""Preview"" for a more readable version --

If you found an area that needs clarification, feel free to open a PR or list the section/content that could be improved below

⚠️👆 Feel free to refer to these instructions before submitting the issue 👆⚠️
-->

**Section/Content To Improve**
https://github.com/axios/axios#interceptors
from
```javascript
return config;
```
to
```javascript
config.headers.example = 'example';
return config;
```

**Suggested Improvement**
Make "
2752,Axios + Bolt + Confluence APIs + Basic Authorization header issues,2020-02-17 07:22:35+00:00,2021-05-16 14:38:07+00:00,closed,4,[],"**Describe the issue**
- writing a slack bot using Bolt and Glitch and I decided to use Axios to execute an HTTP GET to the Confluence API using Basic Authorization (email + API token).
I tried many variations found in the documentation and in the general posts about Axios, but for me eventually only one worked.

**Example Code**
- examples that did not work:

- this got `403`:

```js
  const config = {
    auth: {
      user: process.env.CONFLUENCE_API_USERNAME,
      password: pro"
2750,.then pass response,2020-02-15 16:17:34+00:00,2020-02-15 19:40:57+00:00,closed,1,[],"I'm feeling really dumb. I can send an axios.post request without issues, and I can get a response. However, other than running console.log or alert within .then(function(response) I can't seem to figure out how to get that information outside of .then's function when using it in Vue/Quasar.

For instance:
```
    methods: {
        ...mapActions('auth', ['loginUser']),
        anotherMethod(response) {
            alert('This works!')
        },
        submitForm() {
            axio"
2747,Collect common strategies to solve issues and help for pulls,2020-02-15 07:27:41+00:00,2020-06-07 09:31:02+00:00,closed,7,[],"#### Background

Every week axios receives lots of new issues, and most of them are problems about how to get the expected response. Some of them are simple or duplicated, some are similar but with tricky differences, and some are complex without enough and clear information.

#### Possible actions

- [x] maintain a F.A.Q page or tutorial
  - something like https://github.com/axios/axios/issues/1195#issuecomment-579600201, to help users try to solve the issue by themselves first
  - or b"
2746,post giving a unusual result,2020-02-15 06:19:07+00:00,2020-02-15 14:32:53+00:00,closed,1,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2745,while posting a file object it gets only uid to the express backend,2020-02-15 06:12:54+00:00,2020-02-15 06:13:44+00:00,closed,0,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2744,transformRequest being called for GET requests,2020-02-15 00:00:03+00:00,2021-05-16 14:36:44+00:00,closed,2,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2743,Cannot set headers after they are sent to the client next.js,2020-02-14 19:44:17+00:00,2020-02-15 18:13:59+00:00,closed,1,[],"I have Axios in my Next.js project and sometimes I get an error due to interceptor when return the `Promise.reject`.

**Error:** Cannot set headers after they are sent to the client.

I encounter this problem when I make a request in `getInitialProps`. This happens very rarely when I restart the PC and open the page again.

**Axios instance:**
```js
const instance = axios.create({
  baseURL: 'https://my-api.com',
  withCredentials: true,
  headers: {
    'X-Requested-With': 'XMLHttpR"
2742,Decode params,2020-02-14 19:31:30+00:00,2020-02-15 06:31:57+00:00,closed,1,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2741,Make Axios easier to use for Node.js and Request users,2020-02-14 15:37:17+00:00,2021-05-16 14:35:26+00:00,closed,4,[],"**Is your feature request related to a problem? Please describe.**

I am a lead maintainer of [LoopBack](https://loopback.io), a REST API framework for Node.js. Recently, [request](https://www.npmjs.com/package/request) has been deprecated (see https://github.com/request/request/issues/3142) and we started to look for alternatives (see https://github.com/request/request/issues/3143). We picked Axios as the best option.

However, while migrating from `request` to `axios`, we found small API i"
2740,url encoding ,2020-02-14 01:56:31+00:00,2020-02-15 06:23:15+00:00,closed,1,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2739,Axios and FormData weird behaviour,2020-02-13 23:58:56+00:00,2020-02-14 07:27:49+00:00,closed,1,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2738,POST request from Axios using Vue/Quasar doesn't populate $_POST in PHP,2020-02-13 16:40:21+00:00,2020-02-13 18:07:09+00:00,closed,1,[],"This may not be the proper place to post this question, but I figured I'd try anyway.

I just started using Axios with Vue/Quasar, and I successfully established my first POST connection via https to a PHP page on a remote server that is a simple middleware for processing authentication to the remote server.

However, to my dismay, I've been able to verify that while the data posted does arrive at the server and populate php://input,, for some reason it does not populate PHP's $_POST array. "
